Model,Temperature,Dataset,Training Start,Training End,Forecast Horizon,Prompt Type,Series Type,Format,sMAPE Mean,MAE Mean,RMSE Mean,Inference Time (s) Mean,Financial Cost ($) Mean,CarbonTracker CO2 (g) Mean,CarbonTracker Energy Consumption (Wh) Mean,Eco2AI CO2 (g) Mean,Eco2AI Energy Consumption (Wh) Mean,Input Tokens Mean,Output Tokens Mean,Examples,Sampling Strategy,Actual Values,Predicted Values,sMAPE SEM,MAE SEM,RMSE SEM,Deployment,Family
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,numeric,plain,34.974000000000004,167.066,253.63,16.305983209609984,0.0066676,0.0166002,0.037304,0.0028498,0.0252058,37122.0,439.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 89.0, 683.0, 1402.0, 1072.0, 915.0, 730.0, 560.0, 570.0, 667.0, 837.0, 889.0, 773.0, 851.0, 1022.0, 1146.0, 1714.0, 1666.0, 1031.0, 754.0, 559.0, 395.0, 451.0, 165.0]",7.469768135625094,37.08009811206006,52.21346952655033,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,csv,139.496,539.692,679.884,32.73367171287536,0.0063706,0.0333728,0.0749956,0.0065068,0.057549,34375.0,485.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 8.0, 6.0, 1.0, 1.0, 9.0, 6.0, 5.0, 8.0, 9.0, 7.0, 7.0, 8.0, 9.0, 1.0, 1.0, 1.0, 1.0, 6.0, 5.0, 4.0, 2.0, 0.0, 0.0]",29.191990956425013,105.10051219665868,124.8885162695113,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,plain,152.28000000000003,567.618,727.0319999999999,21.941405296325684,0.0078192,0.0231092,0.0519298,0.0032806,0.0290154,43481.0,518.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 8.0, 6.0, 1.0, 1.0, 9.0, 6.0, 5.0, 6.0, 7.0, 6.0, 8.0, 8.0, 1.0, 1.0, 1.0, 1.0, 5.0, 4.0, 4.0, 1.0, 2.0, 0.0, 0.0]",23.75780713786523,77.15469119891543,77.42632287536325,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,csv,52.10799999999999,241.114,370.402,28.699356174469,0.0053079999999999,0.0238214,0.0654222,0.0056732,0.050173,27903.0,449.2,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 95.0, 670.0, 1398.0, 1060.0, 920.0, 680.0, 570.0, 890.0, 910.0, 680.0, 780.0, 890.0, 880.0, 1040.0, 1250.0, 1620.0, 1700.0, 980.0, 700.0, 530.0, 420.0, 110.0, 48.0]",7.098081008272588,31.323031717890903,48.549438966892296,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,plain,57.13199999999999,261.008,401.008,25.56794719696045,0.0066993999999999,0.0060076,0.0582056,0.0054132,0.0478746,37009.0,459.2,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 88.0, 649.0, 1336.0, 1215.0, 938.0, 669.0, 623.0, 592.0, 704.0, 835.0, 777.0, 763.0, 859.0, 954.0, 1184.0, 1724.0, 1681.0, 1019.0, 636.0, 444.0, 416.0, 108.0, 24.0]",3.085071149908864,16.14011443577771,24.67941944211816,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,textual,csv,172.494,645.136,805.03,22.4841254234314,0.0063088,0.02337,0.0525174,0.004533,0.0400896,34262.0,467.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 9.0, 6.0, 1.0, 1.0, 9.0, 6.0, 5.0, 8.0, 9.0, 6.0, 7.0, 7.0, 1.0, 1.0, 1.0, 1.0, 9.0, 6.0, 5.0, 4.0, 1.0, 0.0, 0.0]",3.975584988401079,0.3340149697244237,0.1668831926828008,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,textual,plain,26.578,134.89,198.866,29.75673861503601,0.0076511999999999,0.0069061999999999,0.0669134,0.0073209999999999,0.0647512,43368.0,458.4,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 94.0, 666.0, 1402.0, 1068.0, 953.0, 683.0, 563.0, 887.0, 922.0, 674.0, 771.0, 896.0, 1042.0, 1622.0, 1699.0, 979.0, 693.0, 532.0, 418.0, 107.0, 45.0, 0.0, 0.0]",2.661853489582024,16.93688637264831,21.535767829357745,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,numeric,csv,46.518,207.368,320.672,29.42111988067627,0.0050284,0.0068613999999999,0.0664788,0.004644,0.0410714,25672.0,471.0,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 78.0, 622.0, 1353.0, 1134.0, 893.0, 618.0, 592.0, 685.0, 849.0, 744.0, 784.0, 853.0, 956.0, 1178.0, 1708.0, 1600.0, 1001.0, 641.0, 478.0, 445.0, 132.0, 39.0, 0.0]",6.952231584174968,33.364422578549146,49.01381544013892,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,numeric,plain,42.696000000000005,184.708,294.74,32.461494064331056,0.0063086,0.0075048,0.0727136,0.0057368,0.0507352,34070.0,479.2,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 82.0, 578.0, 1188.0, 1336.0, 784.0, 544.0, 557.0, 629.0, 754.0, 739.0, 866.0, 978.0, 1087.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0]",4.746852220156007,19.071259895455256,34.978884630588205,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,textual,csv,52.708000000000006,253.37600000000003,367.07,23.2127067565918,0.0058423999999999,0.005312,0.0514648,0.0034348,0.0303768,31539.0,444.6,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 0.0, 0.0, 0.0, 66.0, 652.0, 1481.0, 1207.0, 952.0, 677.0, 593.0, 883.0, 937.0, 756.0, 804.0, 947.0, 1182.0, 1728.0, 1611.0, 1020.0, 693.0, 523.0, 458.0, 142.0]",12.671815339563624,74.35265809639894,86.33777759474702,API,Kimi
moonshotai/kimi-k2-instruct-0905,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,textual,plain,48.618,221.474,349.014,34.0333384513855,0.0070996,0.0078968,0.0765117999999999,0.0058623999999999,0.0518486,39937.0,443.6,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 87.0, 708.0, 1498.0, 1269.0, 972.0, 760.0, 673.0, 612.0, 926.0, 1033.0, 860.0, 882.0, 1011.0, 1269.0, 1850.0, 1605.0, 1098.0, 688.0, 518.0, 463.0, 150.0, 23.0, 0.0]",6.779276067545855,30.694599296944723,47.988222159192354,API,Kimi
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,numeric,csv,93.65,406.916,515.404,21.98225145339966,0.0,0.5323928,1.196388,0.090894,0.8038806,25812.0,509.2,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[49.0, 0.0, 0.0, 0.0, 88.0, 664.0, 1505.0, 1469.0, 902.0, 732.0, 728.0, 779.0, 886.0, 860.0, 783.0, 876.0, 1304.0, 1758.0, 1552.0, 1037.0, 693.0, 511.0, 534.0, 109.0]",22.563759216939008,95.25568731577134,113.5231539202466,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,numeric,plain,85.22800000000001,383.78,484.78,27.37611527442932,0.0,0.6762092,1.5195708,0.1053601999999999,0.9318208,35889.0,492.0,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 73.0, 565.0, 1181.0, 1399.0, 792.0, 509.0, 552.0, 605.0, 772.0, 740.0, 856.0, 970.0, 1079.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0]",21.616037888567828,80.9565237025405,99.59135715512669,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,textual,csv,164.638,604.7560000000001,743.046,24.99336400032044,0.0,0.6243802,1.4031015999999998,0.1027592,0.9088194,31679.0,520.4,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[597.7958, 576.0, 573.0, 568.0, 564.0, 561.0, 557.0, 553.0, 549.0, 546.0, 543.0, 539.0, 536.0, 532.0, 529.0, 526.0, 522.0, 519.0, 515.0, 512.0, 508.0, 505.0, 501.0, 498.0]",19.84395761938631,46.503649383677406,63.96783055567853,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,textual,plain,140.998,545.294,673.798,34.07805962562561,0.0,0.8085851999999999,1.8170456,0.1265684,1.1193908,41756.0,482.8,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.421484889754176,61.62666919443237,80.30544012705491,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,numeric,csv,99.162,381.276,495.484,23.02453694343567,0.0,0.5634854,1.2662596000000002,0.0921378,0.8148806000000001,28049.0,508.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[87.0, 579.0, 1334.0, 1223.0, 861.0, 584.0, 518.0, 543.0, 785.0, 745.0, 777.0, 981.0, 1261.0, 1783.0, 1615.0, 1055.0, 562.0, 405.0, 528.0, 175.0, 43.0, 0.0, 0.0, 0.0]",29.3944842444973,104.86180060441455,123.49170091953546,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,numeric,plain,42.47,190.54,260.464,32.31956324577332,0.0,0.7665162,1.7225086,0.1090568,0.9645138,38972.0,491.2,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 73.0, 565.0, 1181.0, 1399.0, 792.0, 509.0, 552.0, 605.0, 772.0, 740.0, 856.0, 970.0, 1079.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0]",8.16838539737199,36.525238808254215,49.75327723879101,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,csv,187.218,645.26,804.466,24.931512355804443,0.0,0.622145,1.3980788,0.0963144,0.8518222,34408.0,476.4,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[5.0, 2.0, 7.0, 6.0, 1.0, 3.0, 4.0, 1.0, 9.0, 8.0, 4.0, 1.0, 9.0, 6.0, 9.0, 6.0, 9.0, 8.0, 9.0, 7.0, 9.0, 9.0, 5.0, 5.0]",3.2855355727795774,0.3096288100290364,0.2717646040234032,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,plain,181.024,644.8199999999999,804.192,37.7521324634552,0.0,0.8905353999999999,2.0012028,0.1314538,1.1625983999999998,45331.0,494.8,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 7.0, 5.0, 1.0, 1.0, 9.0, 2.0, 5.0, 6.0, 7.0, 7.0, 4.0, 5.0, 7.0, 5.0, 3.0, 8.0, 7.0, 3.0, 4.0, 4.0, 3.0, 0.0, 0.0]",4.83516349258223,0.6489144781864589,0.6736126483373097,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,csv,47.35,184.208,247.486,23.39249448776245,0.0,0.573529,1.2888296,0.0893081999999999,0.7898542,27936.0,519.4,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[69.0, 534.0, 1216.0, 1259.0, 877.0, 616.0, 542.0, 556.0, 740.0, 665.0, 833.0, 919.0, 1114.0, 1569.0, 1306.0, 1051.0, 556.0, 429.0, 490.0, 124.0, 34.0, 30.0, 44.0, 72.0]",6.868700022566132,18.862528303491025,21.907848502306205,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,plain,39.8,178.54000000000002,240.718,31.96376976966858,0.0,0.762657,1.7138358,0.1057652,0.9354038,38859.0,488.0,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 73.0, 565.0, 1181.0, 1399.0, 792.0, 509.0, 552.0, 605.0, 772.0, 740.0, 856.0, 970.0, 1079.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0]",9.00503414763098,34.45469692219044,44.07850160792674,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,textual,csv,185.462,645.306,804.466,26.11835832595825,0.0,0.6529144,1.4672234,0.0974014,0.861432,34295.0,508.2,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 7.3, 5.6, 1.1, 1.39, 7.9, 5.0, 2.91, 6.4, 5.6, 7.0, 7.4, 8.56, 8.63, 1.22, 1.75, 9.3, 7.13, 5.34, 3.69, 1.26, 1.53, 0.0, 8.01]",3.078339487450988,0.2122168702059138,0.1520394685599699,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,textual,plain,184.486,645.14,804.436,36.34512071609497,0.0,0.8612854000000001,1.9354732,0.1319507999999999,1.1669944,45218.0,475.4,3,uniform,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 7.0, 5.0, 1.0, 1.0, 7.0, 5.0, 1.0, 6.0, 7.0, 7.0, 7.0, 8.0, 5.0, 9.0, 7.0, 3.0, 7.0, 5.0, 4.0, 6.0, 4.0, 7.0, 2.0]",2.277930200862176,0.3250999846201237,0.2910085909384862,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,numeric,csv,63.016000000000005,253.94,331.582,21.75136790275574,0.0,0.528918,1.1885796,0.0868344,0.7679766,25699.0,507.6,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[73.0, 565.0, 1181.0, 1399.0, 792.0, 509.0, 552.0, 605.0, 772.0, 740.0, 856.0, 970.0, 1079.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0, 0.0]",28.19567406535974,99.19275714486416,119.87915575278298,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,numeric,plain,50.76,227.558,316.466,27.65840244293213,0.0,0.6678762,1.5008456,0.107026,0.946554,35776.0,502.2,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[73.0, 565.0, 1181.0, 1399.0, 792.0, 509.0, 552.0, 605.0, 772.0, 740.0, 856.0, 970.0, 1079.0, 1575.0, 1710.0, 937.0, 534.0, 440.0, 439.0, 136.0, 43.0, 0.0, 0.0, 0.0]",8.574399104310459,40.90585537548384,58.84712283536044,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,textual,csv,146.70999999999998,596.7479999999999,756.2180000000001,24.950868368148804,0.0,0.6224898,1.3988532,0.0959416,0.8485236,31566.0,515.8,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[603.7, 599.3, 588.0, 598.1, 587.6, 604.9, 590.5, 597.2, 594.5, 600.8, 592.4, 605.6, 585.3, 603.5, 595.7, 596.8, 589.1, 606.0, 586.9, 599.9, 591.5, 598.2, 594.2, 600.4]",26.95470107420967,46.7437670069497,69.44201706459857,Local,Llama
meta-llama-3.1-8b-instruct,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Zero-shot,textual,plain,171.378,627.068,777.232,34.60970039367676,0.0,0.8124758,1.8257882,0.116144,1.0271944,41643.0,484.6,0,,"[0, 95, 667, 1497, 1305, 944, 592, 677, 827, 940, 803, 818, 913, 1218, 1466, 1201, 614, 595, 213, 120, 56, 16, 0, 0]","[0.0, 73.0, 56.0, 118.0, 159.0, 72.0, 50.0, 52.0, 65.0, 82.0, 90.0, 106.0, 120.0, 135.0, 151.0, 168.0, 186.0, 204.0, 222.0, 240.0, 259.0, 277.0, 296.0, 314.0]",13.000050538363302,11.406361120006688,17.163264083501133,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,numeric,csv,79.69,374.326,486.726,18.951965618133546,0.0,0.4676552,4.5310018,0.3342254,2.9559416,2213.0,497.2,0,,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 0.0, 0.0, 108.0, 738.0, 1481.0, 1095.0, 808.0, 685.0, 598.0, 845.0, 1013.0, 875.0, 964.0, 1178.0, 1622.0, 1439.0, 1037.0, 751.0, 555.0, 478.0, 161.0, 0.0, 0.0]",6.954238276044328,22.81443678901585,30.23744245137144,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,numeric,plain,34.102000000000004,261.358,346.428,18.89094743728638,0.0,0.4646418,4.5018096,0.3413571999999999,3.0190170000000003,2213.0,497.2,0,,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 94.0, 699.0, 1419.0, 1154.0, 963.0, 758.0, 598.0, 854.0, 944.0, 776.0, 823.0, 949.0, 1253.0, 1698.0, 1511.0, 1087.0, 679.0, 522.0, 439.0, 155.0, 29.0, 0.0, 0.0]",0.6804366245286914,4.537929483806467,6.63844514928006,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,textual,csv,64.226,425.84800000000007,590.608,19.06064596176148,0.0,0.4687962,4.5420584,0.3542345999999999,3.1329084,2212.0,499.6,0,,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 0.0, 928.0, 734.0, 1455.0, 1183.0, 962.0, 688.0, 825.0, 1021.0, 1096.0, 931.0, 1039.0, 1212.0, 1005.0, 1144.0, 1278.0, 1567.0, 1411.0, 1310.0, 1149.0, 1042.0, 0.0, 0.0]",4.071742378884008,62.54355629479346,84.13330014922748,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT,textual,plain,77.306,403.594,518.5620000000001,18.97645654678345,0.0,0.4659348,4.5143320000000005,0.331149,2.9287354,2213.0,497.2,0,,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[163.0, 27.0, 0.0, 0.0, 0.0, 93.0, 708.0, 1437.0, 1186.0, 940.0, 735.0, 576.0, 887.0, 1037.0, 814.0, 1024.0, 1220.0, 1809.0, 1585.0, 1059.0, 687.0, 450.0, 172.0, 627.0]",10.984128822988191,36.50323432245422,50.2742699996728,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,numeric,csv,33.2,235.362,320.098,19.915767240524296,0.0,0.5046544,4.8894798,0.3621606,3.2030042,3342.0,521.0,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 91.0, 699.0, 1439.0, 1171.0, 1007.0, 623.0, 645.0, 824.0, 863.0, 709.0, 809.0, 941.0, 1214.0, 1623.0, 1345.0, 1188.0, 647.0, 479.0, 531.0, 189.0, 48.0, 0.0, 0.0]",0.3719005243341288,2.6936061330491525,2.74606336416333,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,numeric,plain,33.288,252.344,334.712,19.34386353492737,0.0,0.4865899999999999,4.7144568,0.3305232,2.9231974000000003,3765.0,497.2,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 77.0, 645.0, 1345.0, 1143.0, 911.0, 725.0, 598.0, 857.0, 1024.0, 845.0, 825.0, 1011.0, 1179.0, 1652.0, 1557.0, 1038.0, 683.0, 555.0, 468.0, 162.0, 22.0, 0.0, 0.0]",0.3769270486446942,3.6690606427258734,3.729975066940796,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,csv,44.148,270.75,360.534,19.104346370697023,0.0,0.4835366,4.6848732,0.3531352,3.1231832,3601.0,495.4,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 912.0, 694.0, 1427.0, 1186.0, 973.0, 616.0, 874.0, 819.0, 687.0, 894.0, 958.0, 931.0, 1225.0, 1393.0, 1081.0, 631.0, 568.0, 443.0, 482.0, 137.0, 268.0, 0.0, 0.0]",1.1103485939109388,7.935765243503616,13.526334906396489,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,CoT + Few-shot,textual,plain,177.3,470.884,554.66,19.71064052581788,0.0,0.4929824,4.776393799999999,0.33792,2.9886172,4024.0,502.4,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 5.0, 4.0, 1.0, 2.0, 6.0, 3.0, 9.0, 7.0, 1.0, 6.0, 8.0, 1.0, 3.0, 9.0, 9.0, 7.0, 9.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0]",2.790510705946133,0.7926827864915443,0.8827797007181375,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,csv,33.848,240.798,325.986,18.643543243408203,0.0,0.4675714,4.530189999999999,0.3531838,3.123612,3286.0,486.8,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 91.0, 699.0, 1433.0, 1191.0, 1024.0, 625.0, 651.0, 825.0, 876.0, 707.0, 813.0, 946.0, 1222.0, 1627.0, 1355.0, 1206.0, 648.0, 481.0, 536.0, 191.0, 49.0, 0.0, 0.0]",0.143052437937981,1.1479128886810168,1.1374163705521398,Local,Llama
meta/llama-3.3-70b,0.7,Traffic,2018-01-10 03:00:00,2018-03-21 02:00:00,24,Few-shot,numeric,plain,35.918,261.408,345.462,19.810833406448364,0.0,0.4861863999999999,4.7105474,0.372113,3.291025,3709.0,496.4,3,uniform,"[0, 69, 392, 768, 852, 652, 487, 509, 681, 769, 644, 620, 595, 834, 871, 853, 547, 361, 391, 350, 137, 27, 0, 0]","[0.0, 96.0, 715.0, 1413.0, 1205.0, 984.0, 734.0, 591.0, 901.0, 1096.0, 848.0, 823.0, 1012.0, 1259.0, 1628.0, 1601.0, 1247.0, 686.0, 503.0, 458.0, 192.0, 54.0, 0.0, 0.0]",0.7316788913177701,6.766282879099867,6.562620970313611,Local,Llama
